event_id,match_id,minute,second,period,team_id,player_id,event_type,x,y,end_x,end_y,body_part,shot_statsbomb_xg,shot_type,assist_type,shot_outcome,pass_length,pass_angle,pass_assisted_shot_id,pass_goal_assist,possession,pressure_flag,freeze_frame_features
0250678d-8152-45db-af5a-a5310b9c82bc,7542,9,27,1,780,4272.0,Pressure,15.0,11.0,,,,,,,,,,,,17,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f4c6929c-f168-4765-90dc-1abf4ab68a05,7542,9,28,1,788,3302.0,Ball Receipt*,108.0,78.0,,,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
04390c70-f40b-4359-beae-c22e7ad008d5,7542,9,28,1,788,3302.0,Carry,108.0,78.0,107.0,70.0,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8fe3e3d5-78ed-407d-88d0-6840e8f52ab4,7542,9,31,1,788,3302.0,Pass,107.0,70.0,101.0,72.0,Right Foot,,,,,6.3245554,2.819842,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0acaba5e-39ca-46f0-abd2-1dd5007201e3,7542,9,32,1,788,5237.0,Ball Receipt*,101.0,72.0,,,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ccf6f526-c049-4946-9092-925bab1c402e,7542,9,32,1,788,5237.0,Carry,101.0,72.0,101.0,63.0,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4b4bcd2d-6a0c-4a67-ac6c-212b3f7b72cd,7542,9,33,1,780,4272.0,Pressure,21.0,12.0,,,,,,,,,,,,17,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
6113d09d-ce22-46cd-9e20-1cbdfb88e019,7542,9,34,1,788,5237.0,Pass,101.0,63.0,97.0,51.0,Left Foot,,,,,12.649111,-1.8925469,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
84998776-5d8d-4786-8b45-0708db666bf1,7542,9,34,1,788,5242.0,Ball Receipt*,97.0,51.0,,,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
26bcc3ea-e0e9-4adf-83ff-f9c0faa028f0,7542,9,34,1,788,5242.0,Carry,97.0,51.0,97.0,51.0,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
9f24477f-8329-4edf-8a99-7efa78ee4f2c,7542,9,34,1,788,5242.0,Pass,97.0,51.0,102.0,71.0,Left Foot,,,,,20.615528,1.3258177,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
da86a110-0be0-4603-b994-415d5cde4002,7542,9,36,1,788,5727.0,Ball Receipt*,102.0,71.0,,,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
fb2e5e51-04a2-4fbc-938b-c3c2b00a8de7,7542,9,36,1,788,5727.0,Carry,102.0,71.0,104.0,72.0,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4b68a22d-e421-4cee-9c4c-7742093fc564,7542,9,37,1,788,5727.0,Pass,104.0,72.0,114.0,46.0,Right Foot,,,,,27.856777,-1.2036225,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
16f1120d-8b64-4fca-a3da-eeb63daf0c27,7542,9,38,1,788,5232.0,Ball Receipt*,114.0,46.0,,,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
1929a900-4f9f-4442-9b06-bcc56e2644f7,7542,9,38,1,780,3168.0,Clearance,7.0,35.0,,,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0333f443-a74d-4427-ad88-80fa09beed03,7542,9,38,1,788,5232.0,Block,113.0,48.0,,,,,,,,,,,,17,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
643f1b3e-c524-4510-abca-a5c053ac9abc,7542,10,0,1,780,5205.0,Pass,7.0,40.0,10.0,18.0,Left Foot,,,,,22.203604,-1.4352686,,,18,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
901729c1-ee73-458b-9ba2-ecbbb3ee8d1d,7542,10,1,1,780,3960.0,Ball Receipt*,10.0,18.0,,,,,,,,,,,,18,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4cf91432-62ac-4e6c-a583-a4f89d21686f,7542,10,1,1,780,3960.0,Carry,10.0,18.0,14.0,24.0,,,,,,,,,,18,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2909c508-2f0a-4673-8ed3-19dc019ed282,7542,10,6,1,780,3960.0,Pass,14.0,24.0,70.0,4.0,Right Foot,,,,,59.464275,-0.34302393,,,18,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
732738e5-9d5a-4130-b34b-11b91e891b49,7542,10,8,1,780,5207.0,Ball Receipt*,70.0,4.0,,,,,,,,,,,,18,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a397ad61-96ff-451f-ae64-774cd5d76d92,7542,10,8,1,780,5207.0,Carry,70.0,4.0,65.0,1.0,,,,,,,,,,18,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
bdf615bd-665d-4b01-bc74-3bcad60a839f,7542,10,9,1,780,5207.0,Miscontrol,65.0,1.0,,,,,,,,,,,,18,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4d3e3ff4-61da-49d9-98e2-121786d17dbb,7542,10,22,1,788,5727.0,Pass,68.0,79.0,103.0,77.0,,,,,,35.057095,-0.057080783,,,19,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
153d013d-8ceb-4d53-a652-ce3622935e58,7542,10,25,1,780,5209.0,Pressure,23.0,10.0,,,,,,,,,,,,19,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
184c4b0f-5664-4960-b915-bd0c78e98529,7542,10,25,1,788,3302.0,Ball Receipt*,103.0,77.0,,,,,,,,,,,,19,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ef085c55-4a91-4118-8b6f-e95d19c680e8,7542,10,25,1,788,3302.0,Carry,103.0,77.0,117.0,62.0,,,,,,,,,,19,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f67fa537-fdfa-4ed9-b072-2ff8b33da06c,7542,10,29,1,788,3302.0,Pass,117.0,62.0,118.0,54.0,Right Foot,,,,,8.062258,-1.4464413,,,19,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
500e14a1-e482-4214-a4fc-702355ac9a35,7542,10,29,1,788,5726.0,Ball Receipt*,107.0,50.0,,,,,,,,,,,,19,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2c30eff5-fc31-4037-b04e-7b54b61dd230,7542,10,29,1,780,3960.0,Block,3.0,27.0,,,,,,,,,,,,19,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a02d0149-18f9-4397-9a8e-a87fc88d1885,7542,10,55,1,788,5237.0,Pass,119.0,78.0,113.0,32.0,Left Foot,,,,,46.389652,-1.7004988,a7d4fc6b-c93a-4bd3-b343-f673690533c5,,20,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
175cf771-fd46-421a-8f55-32ef887a6602,7542,10,57,1,788,5244.0,Ball Receipt*,113.0,32.0,,,,,,,,,,,,20,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a7d4fc6b-c93a-4bd3-b343-f673690533c5,7542,10,57,1,788,5244.0,Shot,114.0,33.0,120.0,36.6,Head,0.08036203,Open Play,,Saved,,,,,20,False,"{""freeze_teammates"": 5, ""freeze_opponents"": 10, ""freeze_goalkeepers"": 1, ""freeze_mean_opponent_dist"": 8.995804094147438, ""freeze_goalkeeper_dist"": 7.0710678118654755}"
613d079d-ae06-436e-99e5-fdebdddd13fd,7542,10,58,1,780,5205.0,Goal Keeper,2.0,43.0,,,,,,,,,,,,21,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
efb48f4b-68af-43a4-99d6-29e1552b013d,7542,11,9,1,780,5205.0,Pass,13.0,48.0,21.0,31.0,Keeper Arm,,,,,18.788294,-1.1309538,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
24e92d2b-9543-4b1b-bac3-d82e29f24720,7542,11,10,1,780,3960.0,Ball Receipt*,21.0,31.0,,,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
d8089341-5de4-4862-afb5-1dbc5c232b2b,7542,11,10,1,780,3960.0,Carry,21.0,31.0,22.0,28.0,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8e96b7a9-4f45-4857-bd53-eb3bca52a02e,7542,11,11,1,780,3960.0,Pass,22.0,28.0,35.0,3.0,Right Foot,,,,,28.178005,-1.091277,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2abb086c-1ec6-4dc1-886d-b540fc0d0fc9,7542,11,13,1,780,5209.0,Ball Receipt*,35.0,3.0,,,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
29be0681-167c-488d-9eec-083a8b1ad5ee,7542,11,13,1,780,5209.0,Carry,35.0,3.0,35.0,2.0,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4a1a5b13-9763-4caf-94cd-745f54a39ce4,7542,11,14,1,780,5209.0,Pass,35.0,2.0,53.0,25.0,Left Foot,,,,,29.206163,0.90675014,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0cef5f91-e763-4846-8e78-2186f2dcd420,7542,11,15,1,780,4272.0,Ball Receipt*,53.0,25.0,,,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
9b74340b-1956-432c-baa2-29c969e1aed4,7542,11,15,1,780,4272.0,Carry,53.0,25.0,52.0,17.0,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8a2d14ad-881c-4ae2-8f94-ae7689fa1741,7542,11,15,1,788,5242.0,Pressure,71.0,56.0,,,,,,,,,,,,22,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
9e78ce6d-1196-46a1-aa08-cc344422972a,7542,11,16,1,780,4272.0,Pass,52.0,17.0,36.0,8.0,Right Foot,,,,,18.35756,-2.629203,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a1f5ce9b-42ee-45a4-9610-305d03c5a6eb,7542,11,17,1,780,5209.0,Ball Receipt*,36.0,8.0,,,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
652ed144-ac58-47c8-90ad-bda5eda81aff,7542,11,17,1,780,5209.0,Carry,36.0,8.0,36.0,15.0,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
1badf9a3-a085-4ce2-8bad-4dff0d10899f,7542,11,18,1,780,5209.0,Pass,36.0,15.0,21.0,16.0,Left Foot,,,,,15.033297,3.0750246,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
cdea2574-ec4d-4d9c-9675-5ec06caf3ab6,7542,11,20,1,780,3960.0,Ball Receipt*,21.0,16.0,,,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
352b3252-e887-45f7-b705-ccb30a7a5570,7542,11,20,1,780,3960.0,Carry,21.0,16.0,21.0,17.0,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b59940bb-f14c-414e-a912-a45bef7ac99e,7542,11,21,1,780,3960.0,Pass,21.0,17.0,53.0,7.0,Right Foot,,,,,33.526108,-0.30288488,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
78d37108-38e3-41c6-866e-1fb3b936c843,7542,11,23,1,780,4272.0,Ball Receipt*,53.0,7.0,,,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
63327caa-f371-4440-988a-70b9106524dc,7542,11,23,1,780,4272.0,Carry,53.0,7.0,51.0,4.0,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5caa35fe-bce1-46fc-baa7-f7a54e45872d,7542,11,23,1,788,5236.0,Pressure,68.0,71.0,,,,,,,,,,,,22,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8a069139-030a-4199-9c5e-dbf41a7c7730,7542,11,24,1,780,4272.0,Dispossessed,51.0,4.0,,,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
79ffb767-6f21-4874-b2c4-68d546a50dc4,7542,11,24,1,788,5236.0,Duel,70.0,77.0,,,,,,,,,,,,22,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
41449150-4c9e-4c8f-8a7a-4dfca8623aa3,7542,11,39,1,780,,Camera On,,,,,,,,,,,,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
43c5840f-4452-4578-9d4f-adde60f291fe,7542,11,40,1,788,5237.0,Pressure,69.0,37.0,,,,,,,,,,,,23,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
fe87160d-c958-40b2-b2a6-102dba3a9ef5,7542,11,41,1,780,3329.0,Pass,52.0,49.0,66.0,76.0,Right Foot,,,,,30.413813,1.092444,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
19b82489-96fb-49b3-947f-5ba68e3ffbed,7542,11,43,1,780,3193.0,Ball Receipt*,66.0,76.0,,,,,,,,,,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
68e54603-9877-4e3a-b212-21c894efef56,7542,11,43,1,780,3193.0,Carry,66.0,76.0,87.0,63.0,,,,,,,,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5a14fc51-02ea-4291-9cbf-b2ca3896fd53,7542,11,45,1,788,5245.0,Pressure,33.0,15.0,,,,,,,,,,,,23,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
49511bdd-83e7-406b-986f-52dc15dcba4f,7542,11,49,1,780,3193.0,Dispossessed,87.0,63.0,,,,,,,,,,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
bf9cf9e3-bd67-4011-b437-9f69806ba351,7542,11,49,1,788,5245.0,Duel,34.0,18.0,,,,,,,,,,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2f8d6147-1bf3-49e9-8d67-2f0d8b56596f,7542,11,51,1,788,5221.0,Pass,18.0,26.0,28.0,18.0,Left Foot,,,,,12.806249,-0.67474097,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
bf908f9f-804b-4666-8da8-8c1dbc453b59,7542,11,52,1,788,5245.0,Ball Receipt*,29.0,13.0,,,,,,,,,,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
e4a88c88-8c2e-4591-b33b-52c62dd7ae52,7542,11,52,1,780,3193.0,Interception,93.0,63.0,,,,,,,,,,,,23,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
e561a679-86f4-4625-a293-0bde51f703cf,7542,12,10,1,788,5245.0,Pass,19.0,1.0,26.0,3.0,,,,,,7.28011,0.27829966,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0f8be53c-2445-4f95-9120-15cc297dcf09,7542,12,10,1,780,3193.0,Pressure,92.0,77.0,,,,,,,,,,,,24,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5c674c80-7909-47f0-9c2e-c40bcff1e2cd,7542,12,10,1,788,5232.0,Ball Receipt*,26.0,3.0,,,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5ee7caa4-b21d-421f-9edf-efacf19883c9,7542,12,10,1,788,5232.0,Carry,26.0,3.0,23.0,2.0,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
abc226bd-c8bf-41ff-aed4-7f5facf50bfb,7542,12,11,1,788,5232.0,Pass,23.0,2.0,18.0,3.0,Right Foot,,,,,5.0990195,2.9441972,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
763cb28a-d747-412f-bbf0-6d1bf754e243,7542,12,12,1,788,5245.0,Ball Receipt*,18.0,3.0,,,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
c22dd227-8fc3-4a33-b8ea-b4064c005d34,7542,12,12,1,788,5245.0,Carry,18.0,3.0,18.0,3.0,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b540371a-6208-4395-b3b7-0cb02871dbaa,7542,12,12,1,788,5245.0,Pass,18.0,3.0,56.0,34.0,Right Foot,,,,,49.0408,0.6842948,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
86636717-ae62-4c5f-85b1-6d1b16712c57,7542,12,15,1,788,3302.0,Ball Receipt*,60.0,36.0,,,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
56652a66-26dd-44f6-87ed-eda5f0ded8cd,7542,12,15,1,780,5214.0,Pass,65.0,47.0,79.0,48.0,Head,,,,,14.035668,0.071307465,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
228f7fea-0a11-452e-ae42-ac2ad7aa844f,7542,12,16,1,780,4272.0,Ball Receipt*,79.0,48.0,,,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
882b40ea-7c13-4786-82a6-df31c17bb849,7542,12,16,1,780,4272.0,Pass,79.0,42.0,71.0,57.0,Head,,,,,17.0,2.0607536,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ed068dae-7f4e-4935-aa4f-154e2881ab1f,7542,12,18,1,780,3168.0,Ball Receipt*,71.0,58.0,,,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
6f9468d2-c4ee-439f-a649-74d172752c3e,7542,12,18,1,780,3168.0,Duel,71.0,57.0,,,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
e59be43d-4d29-420f-86f2-d421751ca2ee,7542,12,18,1,788,5237.0,Pass,50.0,24.0,45.0,17.0,,,,,,8.602325,-2.1910458,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5bd69fdf-56f6-4b12-8ef6-25f70c0fb1fb,7542,12,19,1,788,5232.0,Ball Receipt*,45.0,17.0,,,,,,,,,,,,24,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
